chr22	19812284	19812447	-	
chr22	19820597	19820723	-	
chr22	19821227	19821375	-	
chr22	19846145	19852486	-	
chr22	19854442	19854539	-	
chr22	19854659	19854874	-	
chr22	19854971	19855712	+	
chr22	19866806	19867419	+	
chr22	19875521	19877234	-	
chr22	19878089	19878187	-	
chr22	19878365	19878437	-	
chr22	19880178	19880271	-	
chr22	19880621	19880717	-	
chr22	19883324	19883461	-	
chr22	19893907	19895200	-	
chr22	19895406	19895581	-	
chr22	19898038	19898130	-	
chr22	19899048	19899068	-	
chr22	19911376	19911447	-	
chr22	19915213	19915276	-	
chr22	19915764	19915843	-	
chr22	19918142	19918217	-	
chr22	19918859	19919004	-	
chr22	19919542	19919599	-	
chr22	19931029	19931098	-	
chr22	19932356	19932553	-	
chr22	19933433	19933526	-	
chr22	19933666	19933730	+	
chr22	19935838	19937981	+	
chr22	19937982	19937989	+,-	
chr22	19937990	19938179	-	
chr22	19941700	19941770	-	
chr22	19941771	19941818	+,-	
chr22	19941819	19941897	+	
chr22	19950901	19951052	+	
chr22	19951517	19951654	+	
chr22	19961198	19961289	+	
chr22	19962232	19962815	+	
chr22	19963565	19963834	+	
chr22	19964167	19964299	+	
chr22	19965133	19967209	-	
chr22	19968535	19969894	+	
chr22	19969895	19969975	+,-	
chr22	19969976	19971335	-	
chr22	19971885	19971971	-	
chr22	19972357	19972411	-	
chr22	19972736	19972827	-	
chr22	19972924	19973036	-	
chr22	19973118	19973317	-	
chr22	19973642	19973793	-	
chr22	19974111	19974239	-	
chr22	19975685	19975757	-	
chr22	19976567	19976677	-	
chr22	19976705	19976723	-	
chr22	19977414	19977586	-	
chr22	19977957	19978075	-	
chr22	19978896	19979080	-	
chr22	19979391	19979692	-	
chr22	19979742	19980242	-	
chr22	19981210	19981737	-	
chr22	19981932	19982091	-	
chr22	19983672	19987003	-	
chr22	19987072	19987196	-	
chr22	19990584	19990812	-	
chr22	19998410	19998469	+	
chr22	19999918	19999997	+	
chr22	20001440	20001592	+	
chr22	20010454	20010508	-	
chr22	20016588	20016823	-	
chr22	20017022	20017192	+	
chr22	20019180	20019299	+	
chr22	20021107	20021298	+	
chr22	20036759	20037094	+	
chr22	20043354	20043443	+	
chr22	20052464	20052584	+	
chr22	20053359	20053551	+	
chr22	20055942	20056013	+	
chr22	20061173	20061489	+	
chr22	20061495	20061706	+	
chr22	20062494	20062574	+	
chr22	20063337	20063598	+	
chr22	20064541	20067164	+	
chr22	20080240	20080383	+	
chr22	20081674	20085272	+	
chr22	20085686	20086683	+	
chr22	20087161	20087321	+	
chr22	20089668	20089843	+	
chr22	20089975	20090258	+	
chr22	20091434	20091632	+	
chr22	20091868	20091970	+	
chr22	20092808	20092907	+	
chr22	20094712	20094795	+	
chr22	20106176	20106277	+	
chr22	20106591	20106698	+	
chr22	20107270	20107398	+	
chr22	20108889	20109003	+	
chr22	20110024	20111872	+	
chr22	20111874	20112816	-	
chr22	20112910	20113007	-	
chr22	20113117	20113234	-	
chr22	20113431	20113561	-	
chr22	20113685	20113808	-	
chr22	20114573	20114685	-	
chr22	20114760	20114876	-	
chr22	20114964	20115079	-	
chr22	20115265	20115447	-	
chr22	20115671	20115780	-	
chr22	20116037	20116102	-	
chr22	20116103	20116430	+,-	
chr22	20116431	20116612	-	
chr22	20116882	20117226	-	
chr22	20117504	20117664	+	
chr22	20117744	20118313	+	
chr22	20119012	20119149	+	
chr22	20122263	20122421	+	
chr22	20125307	20126368	+	
chr22	20126951	20127355	+	
chr22	20131803	20132051	+	
chr22	20139193	20139315	+	
chr22	20139477	20139635	+	
chr22	20139719	20139892	+	
chr22	20140114	20140217	+	
chr22	20140616	20140708	+	
chr22	20140870	20141012	+	
chr22	20141216	20141337	+	
chr22	20141420	20141530	+	
chr22	20142755	20143756	+	
chr22	20145228	20148007	+	
chr22	20198728	20199251	-	
chr22	20200054	20201326	-	
chr22	20204332	20204499	-	
chr22	20204652	20204918	-	
chr22	20206017	20206245	-	
chr22	20206331	20207971	+	
chr22	20207972	20208063	+,-	
chr22	20208064	20208537	+	
chr22	20209144	20212162	-	
chr22	20216837	20219565	+	
chr22	20220179	20221498	+	
chr22	20226944	20227039	+	
chr22	20228414	20235979	+	
chr22	20241414	20243110	-	
chr22	20268070	20268318	-	
chr22	20314237	20314824	-	
chr22	20315335	20315476	-	
chr22	20316118	20316219	-	
chr22	20319638	20319799	-	
chr22	20319878	20320060	-	
chr22	20394150	20394662	+	
chr22	20395332	20395418	+	
chr22	20399594	20399690	+	
chr22	20400631	20400758	+	
chr22	20401276	20401372	+	
chr22	20405376	20408455	+	
chr22	20424583	20426282	-	
chr22	20427397	20427618	-	
chr22	20429224	20429355	-	
chr22	20429535	20429653	-	
chr22	20429729	20429833	-	
chr22	20430428	20430557	-	
chr22	20430689	20430908	-	
chr22	20431017	20431537	-	
chr22	20431744	20431846	-	
chr22	20431929	20432102	-	
chr22	20437581	20437825	-	
chr22	20437995	20438511	+	
chr22	20441518	20442438	-	
chr22	20442823	20443203	+	
chr22	20446442	20446676	-	
chr22	20456219	20456467	-	
chr22	20457807	20458000	-	
chr22	20464857	20465576	-	
chr22	20471349	20471515	-	
chr22	20488984	20489244	-	
chr22	20489767	20493141	-	
chr22	20493147	20493564	-	
chr22	20495759	20495795	-	
chr22	20495912	20496687	+	
chr22	20498666	20498791	+	
chr22	20499240	20499366	+	
chr22	20500740	20501256	+	
chr22	20507609	20507746	+	
chr22	20508046	20508444	+	
chr22	20518877	20518995	+	
chr22	20523750	20524366	+	
chr22	20537116	20537215	+	
chr22	20551016	20551347	+	
chr22	20551435	20551487	+	
chr22	20553144	20553174	+	
chr22	20554935	20555148	+	
chr22	20564449	20564688	+	
chr22	20566466	20566817	+	
chr22	20568520	20568631	+	
chr22	20568980	20570445	+	
chr22	20571312	20571381	+	
chr22	20572110	20575232	+	
chr22	20582610	20582747	+	
chr22	20582839	20582967	+	
chr22	20583112	20583247	+	
chr22	20583329	20583393	+	
chr22	20584358	20584425	+	
chr22	20584854	20585015	+	
chr22	20585100	20585267	+	
chr22	20585727	20585826	+	
chr22	20586567	20587619	+	
chr22	20701113	20702306	+	
chr22	20702585	20702709	+	
chr22	20703005	20703122	+	
chr22	20703467	20703524	+	
chr22	20703632	20703692	+	
chr22	20703967	20704040	+	
chr22	20704187	20704228	+	
chr22	20704310	20704603	+	
chr22	20707690	20708098	-	
chr22	20709295	20709379	-	
chr22	20709907	20709997	-	
chr22	20710698	20710858	-	
chr22	20711340	20711461	-	
chr22	20712485	20712611	-	
chr22	20712692	20712797	-	
chr22	20713280	20713390	-	
chr22	20714457	20714528	-	
chr22	20714627	20714700	-	
chr22	20717707	20717778	-	
chr22	20718692	20718822	-	
chr22	20721297	20721418	-	
chr22	20726487	20726541	-	
chr22	20727229	20727397	-	
chr22	20727773	20727864	-	
chr22	20729312	20729506	-	
chr22	20729631	20729711	-	
chr22	20729891	20730011	-	
chr22	20732970	20733098	-	
chr22	20733124	20733146	-	
chr22	20733735	20733843	-	
chr22	20734042	20734194	-	
chr22	20734394	20734582	-	
chr22	20736408	20736591	-	
chr22	20742227	20742355	-	
chr22	20742607	20742764	-	
chr22	20744627	20744720	-	
chr22	20747582	20747702	-	
chr22	20749904	20749994	-	
chr22	20751292	20751376	-	
chr22	20751673	20751755	-	
chr22	20752902	20753027	-	
chr22	20753109	20753180	-	
chr22	20761303	20761386	-	
chr22	20764816	20764950	-	
chr22	20765099	20765236	-	
chr22	20765584	20765693	-	
chr22	20774112	20774145	+	
chr22	20779296	20780201	+	
chr22	20783971	20784245	+	
chr22	20786003	20786148	+	
chr22	20786874	20787720	+	
chr22	20793192	20793243	-	
chr22	20796145	20796314	-	
chr22	20798583	20798687	-	
chr22	20799092	20799276	-	
chr22	20799670	20799766	-	
chr22	20801972	20802105	-	
chr22	20803190	20803320	-	
chr22	20804299	20804400	-	
chr22	20804973	20805165	-	
chr22	20807361	20807458	-	
chr22	20810966	20811032	-	
chr22	20813357	20813506	-	
chr22	20818482	20818549	-	
chr22	20819640	20819900	-	
chr22	20820538	20820611	-	
chr22	20824325	20824414	-	
chr22	20834561	20834655	-	
chr22	20838614	20838731	-	
chr22	20858569	20858811	-	
chr22	20859006	20859347	+	
chr22	20870336	20870533	+	
chr22	20881048	20881134	+	
chr22	20883470	20883569	+	
chr22	20887678	20891214	+	
chr22	20917406	20918245	+	
chr22	20933778	20934244	+	
chr22	20949710	20953747	+	
chr22	20957091	20957486	+	
chr22	20964390	20964680	+	
chr22	20965171	20965207	+	
chr22	20967254	20967303	+	
chr22	20967804	20967975	+	
chr22	20973288	20973520	+	
chr22	20973757	20973867	+	
chr22	20974062	20974172	+	
chr22	20974251	20974296	+	
chr22	20974524	20974621	+	
chr22	20974703	20974816	+	
chr22	20975691	20975778	+	
chr22	20976214	20976306	+	
chr22	20976407	20976538	+	
chr22	20976650	20976766	+	
chr22	20976866	20976938	+	
chr22	20977031	20977095	+	
chr22	20977699	20977776	+	
chr22	20977887	20978005	+	
chr22	20979270	20979369	+	
chr22	20979626	20979702	+	
chr22	20980019	20980124	+	
chr22	20980746	20980767	+	
chr22	20980991	20981358	+	
chr22	20982296	20982571	+	
chr22	20983026	20983089	+	
chr22	20985840	20985897	+	
chr22	20987503	20987583	+	
chr22	20988009	20988118	+	
chr22	20988788	20988872	+	
chr22	20989624	20989682	+	
chr22	20990385	20990525	+	
chr22	20991627	20991829	+	
chr22	20992213	20992369	+	
chr22	20992793	20992904	+	
chr22	20993661	20993754	+	
chr22	20993923	20994019	+	
chr22	20994103	20994269	+	
chr22	20994557	20994727	+	
chr22	20994869	20995026	+	
chr22	20995745	20995872	+	
chr22	20995962	20996112	+	
chr22	20996695	20996801	+	
chr22	20996885	20996966	+	
chr22	20997231	20999032	+	
chr22	20999103	21000432	-	
chr22	21000646	21000787	-	
chr22	21001255	21001411	-	
chr22	21001831	21001920	-	
chr22	21001921	21002084	+,-	
chr22	21002085	21002115	+,-	
chr22	21002116	21002118	+,-	
chr22	21002119	21002829	+	
chr22	21002917	21003272	+	
chr22	21008202	21008665	-	
chr22	21008666	21009453	+,-	
chr22	21009454	21010374	+	
chr22	21011383	21011590	-	
chr22	21013781	21014287	-	
chr22	21015164	21015669	+	
chr22	21015689	21016092	+	
chr22	21017920	21018060	+	
chr22	21022675	21022751	+	
chr22	21022941	21023035	+	
chr22	21023117	21023198	+	
chr22	21023274	21023416	+	
chr22	21023508	21023618	+	
chr22	21025804	21025908	+	
chr22	21026010	21026329	+	
chr22	21026419	21028008	+	
chr22	21028717	21029230	-	
chr22	21029335	21029444	-	
chr22	21029710	21030351	-	
chr22	21030830	21032561	-	
chr22	21045945	21046125	+	
chr22	21047355	21047498	+	
chr22	21047883	21049157	+	
chr22	21049313	21050034	+	
chr22	21052248	21052358	+	
chr22	21053359	21053475	+	
chr22	21053807	21053997	+	
chr22	21055097	21055678	+	
chr22	21055802	21055887	+	
chr22	21056077	21056296	+	
chr22	21056932	21057200	+	
chr22	21060372	21060577	+	
chr22	21061723	21064168	+	
chr22	21103015	21103226	+	
chr22	21115928	21116001	+	
chr22	21117123	21117258	+	
chr22	21118040	21118309	+	
chr22	21118786	21118949	+	
chr22	21120803	21122286	+	
chr22	21417370	21417560	+	
chr22	21420667	21420761	+	
chr22	21435916	21437618	+	
chr22	21438256	21438347	+	
chr22	21442758	21442857	+	
chr22	21444921	21451463	+	
chr22	21467386	21467614	+	
chr22	21467893	21468017	+	
chr22	21468151	21468202	+	
chr22	21468353	21468431	+	
chr22	21468778	21468835	+	
chr22	21468943	21469062	+	
chr22	21469129	21469194	+	
chr22	21469273	21469346	+	
chr22	21469493	21469534	+	
chr22	21469616	21469935	+	
chr22	21549446	21549650	+	
chr22	21567713	21568377	+	
chr22	21592860	21592956	+	
chr22	21610856	21611043	+	
chr22	21614556	21614665	+	
chr22	21621514	21624034	+	
chr22	21628088	21628787	-	
chr22	21629009	21629187	-	
chr22	21629307	21629761	-	
chr22	21629850	21630022	-	
chr22	21632759	21632827	+	
chr22	21632979	21633253	+	
chr22	21634021	21634570	+	
chr22	21634684	21635803	+	
chr22	21636431	21637329	+	
chr22	21642301	21642523	+	
chr22	21642861	21643058	+	
chr22	21643893	21644299	+	
chr22	21652180	21652331	+	
chr22	21652980	21653058	+	
chr22	21653303	21653530	+	
chr22	21654012	21654167	+	
chr22	21656988	21657149	+	
chr22	21657759	21658686	+	
chr22	21660836	21662363	+	
chr22	21666011	21666131	+	
chr22	21669912	21669962	+	
chr22	21670298	21670376	+	
chr22	21670565	21670611	+	
chr22	21670996	21671059	+	
chr22	21672329	21672381	+	
chr22	21675063	21675115	+	
chr22	21681298	21681390	+	
chr22	21682436	21682526	+	
chr22	21683181	21683257	+	
chr22	21684752	21684913	+	
chr22	21686482	21686558	+	
chr22	21686891	21686998	+	
chr22	21687642	21687732	+	
chr22	21688072	21688106	+	
chr22	21688731	21688849	+	
chr22	21691384	21692178	+	
chr22	21693815	21693872	+	
chr22	21694592	21694665	+	
chr22	21694754	21694817	+	
chr22	21694936	21695070	+	
chr22	21695393	21697534	+	
chr22	21697535	21697907	+,-	
chr22	21697908	21700015	+,-	
chr22	21700016	21701218	-	
chr22	21703369	21703478	-	
chr22	21703838	21704125	-	
chr22	21710486	21710908	-	
chr22	21714165	21715245	-	
chr22	21723400	21723530	-	
chr22	21735614	21735794	-	
chr22	21759656	21764240	-	
chr22	21769029	21769320	-	
chr22	21772872	21772982	-	
chr22	21788256	21788388	-	
chr22	21788693	21788808	-	
chr22	21799011	21799128	-	
chr22	21805849	21806039	-	
chr22	21807663	21807846	-	
chr22	21867321	21867680	-	
chr22	21919424	21923471	-	
chr22	21925568	21925662	-	
chr22	21931147	21931291	-	
chr22	21933390	21933579	-	
chr22	21934023	21934226	-	
chr22	21938236	21939530	+	
chr22	21939531	21939613	+,-	
chr22	21939614	21939680	-	
chr22	21941101	21943434	+	
chr22	21945842	21946108	-	
chr22	21952791	21952848	-	
chr22	21957024	21958693	-	
chr22	21959131	21959232	-	
chr22	21959586	21959736	-	
chr22	21960320	21960449	-	
chr22	21962428	21962602	-	
chr22	21962746	21962893	-	
chr22	21963922	21964028	-	
chr22	21964160	21964315	-	
chr22	21965284	21965375	-	
chr22	21967602	21967716	-	
chr22	21968618	21968775	-	
chr22	21970209	21970406	-	
chr22	21970979	21971061	-	
chr22	21971876	21971951	-	
chr22	21972611	21972718	-	
chr22	21974356	21974488	-	
chr22	21975639	21975807	-	
chr22	21975980	21976187	-	
chr22	21982413	21982787	-	
chr22	21991098	21991754	-	
chr22	21994143	21994773	-	
chr22	21995132	21995432	-	
