22	16617400	OR	
22	16617490	OR	
22	16617494	OR	
22	16617559	OR	
22	16675410	CR	
22	16675412	CR	
22	16675415	CR	
22	16675416	CR	
22	16675417	CR	
22	16675427	CR	
22	16675444	CR	
22	16675446	CR	
22	16675458	CR	
22	16675587	CR	
22	16675634	CR	
22	16850591	CR	
22	16850597	CR	
22	16850612	CR	
22	16850624	CR	
22	16850634	CR	
22	16850642	CR	
22	16850671	CR	
22	16850676	CR	
22	16850696	CR	
22	16850718	CR	
22	16850744	CR	
22	16850749	CR	
22	16850752	CR	
22	16850756	CR	
22	16850759	CR	
22	16850762	CR	
22	16865481	CR	
22	16865484	CR	
22	16865510	CR	
22	16865601	CR	
22	16869694	CR	
22	16869710	CR	
22	16869733	CR	
22	16869754	CR	
22	16869801	CR	
22	16869820	CR	
22	16869822	CR	
22	16869887	CR	
22	16869908	CR	
22	16869927	CR	
22	16869931	CR	
22	16869939	CR	
22	16869940	CR	
22	16869950	CR	
22	16869959	CR	
22	16876510	CR	
22	16876551	CR	
22	16876558	CR	
22	16876560	CR	
22	16876565	CR	
22	16876566	CR	
22	16876567	CR	
22	16876585	CR	
22	16876598	CR	
22	16876619	CR	
22	16876621	CR	
22	16876630	CR	
22	16876636	CR	
22	16876642	CR	
22	16876672	CR	
22	16876681	CR	
22	16876692	CR	
22	16876715	CR	
22	16876721	CR	
22	16876726	CR	
22	16876733	CR	
22	16913831	CR	
22	16913843	CR	
22	16913858	CR	
22	16913937	CR	
22	16913971	CR	
22	16913973	CR	
22	16914031	CR	
22	16914035	CR	
22	16914038	CR	
22	16914084	CR	
22	16914090	CR	
22	16914102	CR	
22	16914122	CR	
22	16914186	CR	
22	16914207	CR	
22	16914208	CR	
22	16914211	CR	
22	16914213	CR	
22	16914247	CR	
22	16914321	CR	
22	16914359	CR	
22	16914997	CR	
22	16915079	CR	
22	16915124	CR	
22	16915145	CR	
22	16915175	CR	
22	16915205	CR	
22	16915215	CR	
22	16915224	CR	
22	16915232	CR	
22	16915264	CR	
22	16915270	CR	
22	16915828	CR	
22	16915859	CR	
22	16915860	CR	
22	16915871	CR	
22	16915874	CR	
22	16915922	CR	
22	16915998	CR	
22	16916001	CR	
22	16916018	CR	
22	16916042	CR	
22	16916048	CR	
22	16916103	CR	
22	16917430	OR	
22	16917433	OR	
22	16917457	CR,OR	
22	16917461	CR,OR	
22	16917509	CR,OR	
22	16917543	CR,OR	
22	16917669	CR,OR	
22	16917701	CR,OR	
22	16917776	CR	
22	16917785	CR	
22	16920091	CR	
22	16920095	CR	
22	16920111	CR	
22	16920118	CR	
22	16920122	CR	
22	16920155	CR	
22	16920198	CR	
22	16920240	CR	
22	16920258	CR	
22	16920268	CR	
22	16920269	CR	
22	16920275	CR	
22	16920281	CR	
22	16920282	CR	
22	16921313	CR	
22	16921314	CR	
22	16921363	CR	
22	16921420	CR	
22	16921478	CR	
22	16921500	CR	
22	16921514	CR	
22	16922094	CR	
22	16922167	CR	
22	16922211	CR	
22	16922225	CR	
22	16922269	CR	
22	16922298	CR	
22	16922305	CR	
22	16922318	CR	
22	16922337	CR	
22	16922368	CR	
22	16922400	CR	
22	16922765	CR	
22	16922789	CR	
22	16922810	CR	
22	16922822	CR	
22	16922865	CR	
22	16922870	CR	
22	16922874	CR	
22	16922887	CR	
22	16922892	CR	
22	16922901	CR	
22	16922902	CR	
22	16922910	CR	
22	16922911	CR	
22	16922933	CR	
22	16922965	CR	
22	16923032	CR	
22	16923041	CR	
22	16923059	CR	
22	16923097	CR	
22	16923112	CR	
22	16923113	CR	
22	16923124	CR	
22	16923128	CR	
22	16932616	OR	
22	16932628	CR,OR	
22	16932637	CR,OR	
22	16932662	CR,OR	
22	16932664	CR,OR	
22	16932669	CR,OR	
22	16932671	CR,OR	
22	16932676	CR,OR	
22	16932677	CR,OR	
22	16932678	CR,OR	
22	16932695	CR,OR	
22	16932712	CR,OR	
22	16932725	CR,OR	
22	16932777	CR,OR	
22	16932781	CR,OR	
22	16932786	CR,OR	
22	16932825	CR,OR	
22	16932830	CR,OR	
22	16932840	CR,OR	
22	16932853	CR,OR	
22	16932865	CR,OR	
22	16932866	CR,OR	
22	16932884	CR,OR	
22	16932892	CR	
22	16932895	CR	
22	16932912	CR	
22	16932953	CR	
22	16933421	CR	
22	16933455	CR	
22	16933480	CR	
22	16933502	CR	
22	16933519	CR	
22	16933536	CR	
22	16933555	CR	
22	16933571	CR	
22	16936742	CR	
22	16936763	CR	
22	16936784	CR	
22	16936810	CR	
22	16936812	CR	
22	16936813	CR	
22	16936821	CR	
22	16936838	CR	
22	16936839	CR	
22	16936842	CR	
22	16936869	CR	
22	16936908	CR	
22	16950174	CR	
22	16950198	CR	
22	16950207	CR	
22	16950224	CR	
22	16950229	CR	
22	16950325	CR	
22	16950364	CR	
22	16975286	CR	
22	16975350	CR	
22	16975361	CR	
22	16975394	CR	
22	17007409	CR	
22	17007410	CR	
22	17007411	CR	
22	17007419	CR	
22	17007430	CR	
22	17007441	CR	
22	17007447	CR	
22	17007448	CR	
22	17007458	CR	
22	17007467	CR	
22	17007468	CR	
22	17007530	CR	
22	17007555	CR	
22	17007578	CR	
22	17007589	CR	
22	17007632	CR	
22	17007645	CR	
22	17007648	CR	
22	17007654	CR	
22	17007660	CR	
22	17007702	CR	
22	17009732	OR	
22	17009745	CR,OR	
22	17009751	CR,OR	
22	17009761	CR,OR	
22	17009772	CR,OR	
22	17009781	CR,OR	
22	17009787	CR,OR	
22	17009821	CR,OR	
22	17009825	CR,OR	
22	17009840	CR,OR	
22	17009877	CR,OR	
22	17009915	CR,OR	
22	17009923	CR,OR	
22	17009924	CR,OR	
22	17012392	CR	
22	17012430	CR	
22	17012452	CR	
22	17012462	CR	
22	17012501	CR	
22	17012524	CR	
22	17013407	OR	
22	17013462	OR	
22	17013477	OR	
22	17013486	OR	
22	17013510	OR	
22	17013544	CR,OR	
22	17013550	CR,OR	
22	17013557	CR,OR	
22	17013596	CR,OR	
22	17013656	CR,OR	
22	17013674	CR	
22	17013745	CR	
22	17013798	CR	
22	17013819	CR	
22	17013826	CR	
22	17013876	CR	
22	17013905	CR,OR	
22	17013938	CR,OR	
22	17013939	CR,OR	
22	17013954	CR,OR	
22	17013976	CR,OR	
22	17014009	CR,OR	
22	17014031	CR,OR	
22	17014086	CR,OR	
22	17014090	CR,OR	
22	17014093	CR,OR	
22	17036145	CR	
22	17036161	CR	
22	17036243	CR	
22	17036390	CR	
22	17036423	CR	
22	17036843	CR	
22	17036867	CR	
22	17036896	CR	
22	17036902	CR	
22	17036903	CR	
22	17036956	CR	
22	17036973	CR	
22	17037385	CR	
22	17037430	CR	
22	17037488	CR	
22	17037502	CR	
22	17037504	CR	
22	17037552	CR,OR	
22	17037559	CR,OR	
22	17037667	CR	
22	17037706	CR	
22	17043603	CR	
22	17043680	CR	
22	17043756	CR	
22	17043773	CR	
22	17043776	CR	
22	17046719	CR	
22	17046815	CR	
22	17058091	OR	
22	17058094	OR	
22	17058135	OR	
22	17058155	OR	
22	17058164	OR	
22	17058172	OR	
22	17058200	OR	
22	17058255	CR,OR	
22	17058268	CR,OR	
22	17058285	CR,OR	
22	17058482	CR,OR	
22	17058526	OR	
22	17058555	OR	
22	17058560	OR	
22	17058596	OR	
22	17058616	OR	
22	17058806	OR	
22	17063440	CR	
22	17063485	CR	
22	17063496	CR,OR	
22	17063523	CR	
22	17063530	CR	
22	17063603	CR	
22	17063613	CR	
22	17063643	CR	
22	17063661	CR	
22	17063719	CR	
22	17063722	CR	
22	17063749	CR	
22	17063761	CR	
22	17063763	CR	
22	17063764	CR	
22	17063871	CR	
22	17063878	CR	
22	17064700	CR	
22	17064711	CR	
22	17064718	CR	
22	17064820	CR	
22	17064868	CR	
22	17064885	CR	
22	17064891	CR	
22	17064930	CR	
22	17068159	CR	
22	17068232	CR	
22	17068235	CR	
22	17068251	CR	
22	17068275	CR	
22	17068352	CR	
22	17068371	CR	
22	17074765	CR	
22	17074894	CR	
22	17074937	CR	
22	17075091	CR,OR	
22	17075092	CR,OR	
22	17075112	CR,OR	
22	17075137	CR,OR	
22	17075647	CR	
22	17075651	CR	
22	17075706	CR	
22	17075717	CR	
22	17075718	CR	
22	17075780	CR	
22	17075799	CR	
22	17075880	CR,OR	
22	17075883	CR,OR	
22	17075897	CR	
22	17075902	CR	
22	17075937	CR	
22	17075949	CR	
22	17077332	CR	
22	17077339	CR	
22	17077404	CR	
22	17077420	CR	
22	17077486	CR	
22	17077538	CR	
22	17077644	CR	
22	17083393	CR	
22	17083467	CR	
22	17083548	CR	
22	17083590	CR	
22	17084237	CR	
22	17084249	CR	
22	17084276	CR	
22	17084313	CR	
22	17084314	CR	
22	17084345	CR	
22	17084352	CR	
22	17084362	CR	
22	17084376	CR	
22	17084392	CR	
22	17084402	CR	
22	17084412	CR,OR	
22	17084429	CR,OR	
22	17084437	CR,OR	
22	17084470	CR,OR	
22	17084492	OR	
22	17084501	OR	
22	17084609	OR	
22	17084697	OR	
22	17084717	OR	
22	17084728	OR	
22	17084752	CR,OR	
22	17084762	CR,OR	
22	17084910	CR,OR	
22	17084924	CR,OR	
22	17085025	CR,OR	
22	17085085	CR,OR	
22	17085093	OR	
22	17085098	OR	
22	17085109	OR	
22	17085239	CR,OR	
22	17085240	CR,OR	
22	17085242	CR,OR	
22	17085276	CR,OR	
22	17085321	OR	
22	17085333	OR	
22	17085443	CR,OR	
22	17085472	CR,OR	
22	17085489	CR,OR	
22	17085567	CR,OR	
22	17085604	CR,OR	
22	17085656	OR	
22	17085661	OR	
22	17085704	CR,OR	
22	17085708	CR,OR	
22	17085746	CR,OR	
22	17085782	CR,OR	
22	17085806	CR,OR	
22	17085834	CR,OR	
22	17085842	CR,OR	
22	17085872	CR,OR	
22	17085892	CR,OR	
22	17085899	CR,OR	
22	17085940	CR,OR	
22	17085982	CR,OR	
22	17086066	OR	
22	17086140	OR	
22	17086162	OR	
22	17086202	OR	
22	17086466	CR	
22	17086543	CR	
22	17086742	CR	
22	17086779	CR	
22	17086788	CR	
22	17086791	CR	
22	17086816	CR	
22	17086835	CR	
22	17086842	CR	
22	17086843	CR	
22	17086879	CR	
22	17087022	CR	
22	17087090	CR	
22	17087239	CR,OR	
22	17087240	CR,OR	
22	17087243	CR,OR	
22	17087264	OR	
22	17087283	OR	
22	17087284	OR	
22	17087303	OR	
22	17087318	OR	
22	17087360	OR	
22	17087382	OR	
22	17087409	OR	
22	17087480	OR	
22	17087551	OR	
22	17087656	CR,OR	
22	17087658	CR,OR	
22	17087700	CR,OR	
22	17087705	CR,OR	
22	17087706	CR,OR	
22	17087748	OR	
22	17087760	CR,OR	
22	17087770	CR,OR	
22	17087819	CR,OR	
22	17087835	CR,OR	
22	17087877	CR,OR	
22	17087882	CR,OR	
22	17087949	CR,OR	
22	17087970	CR,OR	
22	17087979	CR,OR	
22	17087989	CR,OR	
22	17087991	CR,OR	
22	17087996	CR,OR	
22	17088004	CR,OR	
22	17088018	CR,OR	
22	17088086	CR,OR	
22	17088092	CR,OR	
22	17088114	OR	
22	17088232	OR	
22	17088280	OR	
22	17088281	OR	
22	17088296	OR	
22	17095501	OR	
22	17095509	OR	
22	17095518	OR	
22	17095536	OR	
22	17095539	OR	
22	17095541	OR	
22	17095543	OR	
22	17095606	OR	
22	17095623	OR	
22	17095650	CR,OR	
22	17095652	CR,OR	
22	17095757	CR,OR	
22	17095762	CR,OR	
22	17095861	CR,OR	
22	17095885	CR,OR	
22	17095940	OR	
22	17095962	OR	
22	17095996	OR	
22	17095999	OR	
22	17096005	OR	
22	17096025	OR	
22	17096076	OR	
22	17096112	OR	
22	17096176	OR	
22	17096196	OR	
22	17096208	OR	
22	17096209	OR	
22	17096238	OR	
22	17096253	OR	
22	17096271	OR	
22	17096311	OR	
22	17096344	OR	
22	17096356	OR	
22	17096362	OR	
22	17097197	CR	
22	17097205	CR	
22	17097243	CR	
22	17097273	CR	
22	17097290	CR	
22	17097305	CR	
22	17097910	OR	
22	17098000	OR	
22	17098044	OR	
22	17098061	OR	
22	17098072	OR	
22	17098137	OR	
22	17098161	OR	
22	17098186	OR	
22	17098241	OR	
22	17098293	OR	
22	17098369	OR	
22	17098391	OR	
22	17098395	OR	
22	17098427	OR	
22	17098465	OR	
22	17098466	OR	
22	17098487	CR,OR	
22	17098535	CR,OR	
22	17098550	CR,OR	
22	17098559	CR,OR	
22	17098576	CR,OR	
22	17098596	CR,OR	
22	17098601	CR,OR	
22	17098656	CR,OR	
22	17098683	CR,OR	
22	17098686	CR,OR	
22	17098708	CR,OR	
22	17098753	CR,OR	
22	17098808	CR,OR	
22	17098817	CR,OR	
22	17098932	OR	
22	17098942	OR	
22	17100114	OR	
22	17100141	OR	
22	17100170	OR	
22	17100250	OR	
22	17100259	OR	
22	17100300	OR	
22	17100318	OR	
22	17100336	OR	
22	17100398	OR	
22	17100415	OR	
22	17100439	OR	
22	17100463	OR	
22	17100468	OR	
22	17100494	OR	
22	17100497	OR	
22	17100504	OR	
22	17100522	OR	
22	17100539	OR	
22	17100547	OR	
22	17100624	OR	
22	17100637	OR	
22	17100660	OR	
22	17100684	OR	
22	17100730	CR,OR	
22	17100732	CR,OR	
22	17100818	CR,OR	
22	17100855	CR,OR	
22	17100909	CR,OR	
22	17100911	CR,OR	
22	17100912	CR,OR	
22	17100957	OR	
22	17101005	OR	
22	17101074	OR	
22	17101121	OR	
22	17101122	OR	
22	17101126	OR	
22	17101148	OR	
22	17101155	OR	
22	17101220	OR	
22	17101247	OR	
22	17101271	OR	
22	17101327	OR	
22	17101392	OR	
22	17101399	OR	
22	17101400	OR	
22	17101534	CR,OR	
22	17101547	CR,OR	
22	17101576	CR,OR	
22	17101605	CR,OR	
22	17101672	CR,OR	
22	17101719	CR	
22	17101740	CR	
22	17101741	CR	
22	17101746	CR	
22	17102425	CR	
22	17102433	CR	
22	17102503	CR	
22	17102505	CR	
22	17102523	CR	
22	17102528	CR	
22	17102553	CR	
22	17102572	CR	
22	17102604	CR	
22	17102619	CR	
22	17102620	CR	
22	17102631	CR	
22	17102639	CR	
22	17102685	CR	
22	17106046	OR	
22	17106069	OR	
22	17106095	OR	
22	17106100	OR	
22	17106101	OR	
22	17106118	OR	
22	17106150	OR	
22	17106152	OR	
22	17106256	OR	
22	17106278	OR	
22	17106294	OR	
22	17106328	OR	
22	17106403	OR	
22	17106443	OR	
22	17106463	OR	
22	17106493	OR	
22	17106517	OR	
22	17106525	CR,OR	
22	17106544	CR,OR	
22	17106549	CR,OR	
22	17106610	CR,OR	
22	17106620	CR,OR	
22	17106639	CR,OR	
22	17106647	CR,OR	
22	17106656	CR,OR	
22	17106705	CR,OR	
22	17106708	CR,OR	
22	17106758	OR	
22	17106789	OR	
22	17106879	OR	
22	17106940	OR	
22	17107147	CR,OR	
22	17107150	CR,OR	
22	17107225	CR,OR	
22	17107265	CR,OR	
22	17107266	CR,OR	
22	17107282	CR,OR	
22	17107307	OR	
22	17107312	OR	
22	17107323	OR	
22	17107330	OR	
22	17107333	OR	
22	17107357	OR	
22	17107387	OR	
22	17107566	OR	
22	17107567	OR	
22	17107610	OR	
22	17107631	OR	
22	17107718	OR	
22	17107764	OR	
22	17107770	OR	
22	17107815	OR	
22	17107833	OR	
22	17107891	OR	
22	17107900	OR	
22	17107952	OR	
22	17107960	OR	
22	17108021	OR	
22	17116031	CR	
22	17116070	CR	
22	17116088	CR	
22	17116183	CR,OR	
22	17116233	CR,OR	
22	17116236	CR,OR	
22	17116274	CR,OR	
22	17116297	CR,OR	
22	17116335	CR,OR	
22	17116358	CR,OR	
22	17116398	CR,OR	
22	17116432	CR,OR	
22	17116519	OR	
22	17116548	OR	
22	17116657	OR	
22	17116711	OR	
22	17116724	OR	
22	17116831	OR	
22	17116835	OR	
22	17116917	OR	
22	17117034	CR	
22	17117059	CR	
22	17117088	CR	
22	17117094	CR	
22	17117104	CR	
22	17117130	CR	
22	17117302	CR	
22	17117321	CR	
22	17117904	OR	
22	17117950	CR,OR	
22	17118047	CR,OR	
22	17118075	CR,OR	
22	17118076	CR,OR	
22	17118085	CR,OR	
22	17118092	CR,OR	
22	17118168	CR	
22	17118234	CR	
22	17118243	CR	
22	17118719	OR	
22	17118723	OR	
22	17118730	OR	
22	17118747	OR	
22	17118770	OR	
22	17118789	OR	
22	17118849	OR	
22	17118882	OR	
22	17118907	OR	
22	17118917	OR	
22	17118945	OR	
22	17119041	OR	
22	17119075	OR	
22	17119095	OR	
22	17119098	OR	
22	17119192	OR	
22	17119202	OR	
22	17119306	OR	
22	17119325	OR	
22	17119397	OR	
22	17119402	OR	
22	17119435	OR	
22	17119450	OR	
22	17119454	OR	
22	17119490	OR	
22	17119544	OR	
22	17119556	OR	
22	17119569	OR	
22	17119615	CR,OR	
22	17119616	CR,OR	
22	17119647	CR,OR	
22	17119676	CR,OR	
22	17119680	CR,OR	
22	17119747	CR,OR	
22	17119808	OR	
22	17119821	OR	
22	17119839	CR,OR	
22	17119854	CR,OR	
22	17119879	CR,OR	
22	17119880	CR,OR	
22	17119955	CR,OR	
22	17120000	CR,OR	
22	17120009	CR,OR	
22	17120034	CR,OR	
22	17120038	CR,OR	
22	17120102	CR,OR	
22	17120120	CR,OR	
22	17120134	CR,OR	
22	17120236	OR	
22	17120295	OR	
22	17120304	OR	
22	17120311	OR	
22	17120333	OR	
22	17120346	OR	
22	17120375	CR,OR	
22	17120378	CR,OR	
22	17120398	CR,OR	
22	17120422	CR,OR	
22	17120425	CR,OR	
22	17120437	CR,OR	
22	17120465	CR,OR	
22	17120482	CR,OR	
22	17120532	CR,OR	
22	17120558	CR,OR	
22	17120645	CR,OR	
22	17120675	CR,OR	
22	17120699	CR,OR	
22	17120701	CR,OR	
22	17120713	OR	
22	17120724	OR	
22	17120735	OR	
22	17120757	OR	
22	17120828	OR	
22	17120833	OR	
22	17120835	OR	
22	17120931	CR,OR	
22	17120942	CR,OR	
22	17120949	CR,OR	
22	17120985	CR,OR	
22	17121050	CR,OR	
22	17121126	CR,OR	
22	17121174	CR,OR	
22	17121180	CR,OR	
22	17121182	CR,OR	
22	17121200	CR,OR	
22	17121225	CR,OR	
22	17121262	CR,OR	
22	17121288	CR,OR	
22	17121289	CR,OR	
22	17121311	CR,OR	
