22	17057135	+	
22	17057138	+	
22	17057254	+	
22	17057304	+	
22	17057353	+	
22	17057354	+	
22	17057481	+	
22	17057508	+	
22	17057550	+	
22	17057572	+	
22	17057591	+	
22	17057597	+	
22	17057695	+	
22	17057854	+	
22	17057869	+	
22	17058091	+	
22	17058094	+	
22	17058135	+	
22	17058155	+	
22	17058164	+	
22	17058172	+	
22	17058200	+	
22	17058255	+	
22	17058268	+	
22	17058285	+	
22	17058482	+	
22	17058526	+	
22	17058555	+	
22	17058560	+	
22	17058596	+	
22	17058616	+	
22	17058806	+	
22	17058884	+	
22	17058991	+	
22	17059037	+	
22	17059055	+	
22	17059124	+	
22	17059198	+	
22	17059266	+	
22	17059283	+	
22	17059293	+	
22	17059309	+	
22	17059410	+	
22	17059438	+	
22	17059532	+	
22	17059549	+	
22	17059560	+	
22	17059570	+	
22	17059586	+	
22	17059632	+	
22	17059690	+	
22	17059737	+	
22	17059763	+	
22	17059800	+	
22	17059828	+	
22	17059848	+	
22	17059909	+	
22	17059916	+	
22	17060065	+	
22	17085025	+	
22	17085085	+	
22	17085093	+	
22	17085098	+	
22	17085109	+	
22	17097830	+	
22	17097908	+	
22	17097910	+	
22	17098808	+	
22	17098817	+	
22	17100398	+	
22	17100415	+	
22	17100439	+	
22	17100463	+	
22	17100468	+	
22	17102001	+	
22	17102002	+	
22	17102181	+	
22	17102275	+	
22	17104733	+	
22	17104760	+	
22	17105943	+	
22	17107764	+	
22	17108311	+	
22	17108321	+	
22	17108360	+	
22	17108369	+	
22	17108380	+	
22	17108381	+	
22	17108394	+	
22	17108401	+	
22	17108419	+	
22	17108427	+	
22	17108487	+	
22	17108541	+	
22	17108619	+	
22	17108770	+	
22	17108780	+	
22	17108835	+	
22	17108846	+	
22	17108860	+	
22	17108925	+	
22	17109056	+	
22	17109100	+	
22	17109150	+	
22	17109196	+	
22	17109373	+	
22	17109418	+	
22	17109434	+	
22	17109436	+	
22	17109437	+	
22	17109478	+	
22	17109528	+	
22	17109574	+	
22	17109590	+	
22	17109598	+	
22	17109678	+	
22	17109694	+	
22	17109700	+	
22	17109733	+	
22	17109779	+	
22	17109782	+	
22	17109785	+	
22	17109786	+	
22	17109806	+	
22	17109829	+	
22	17110018	+	
22	17110039	+	
22	17110071	+	
22	17110238	+	
22	17110244	+	
22	17110265	+	
22	17110369	+	
22	17110376	+	
22	17110378	+	
22	17110379	+	
22	17110399	+	
22	17110402	+	
22	17110488	+	
22	17110497	+	
22	17110516	+	
22	17110521	+	
22	17110529	+	
22	17110567	+	
22	17110631	+	
22	17110649	+	
22	17110700	+	
22	17110712	+	
22	17110753	+	
22	17110766	+	
22	17110803	+	
22	17110847	+	
22	17110885	+	
22	17110899	+	
22	17111037	+	
22	17111120	+	
22	17111213	+	
22	17111255	+	
22	17111261	+	
22	17111310	+	
22	17111343	+	
22	17111486	+	
22	17111556	+	
22	17111563	+	
22	17111658	+	
22	17111659	+	
22	17111694	+	
22	17111695	+	
22	17111759	+	
22	17111818	+	
22	17111867	+	
22	17111922	+	
22	17111938	+	
22	17111981	+	
22	17112022	+	
22	17112047	+	
22	17112051	+	
22	17112054	+	
22	17112110	+	
22	17112151	+	
22	17112170	+	
22	17112191	+	
22	17112255	+	
22	17112280	+	
22	17112314	+	
22	17112342	+	
22	17112365	+	
22	17112380	+	
22	17112401	+	
22	17112414	+	
22	17112460	+	
22	17112461	+	
22	17112463	+	
22	17112505	+	
22	17112511	+	
22	17112554	+	
22	17112575	+	
22	17112580	+	
22	17112602	+	
22	17112619	+	
22	17112636	+	
22	17112700	+	
22	17112714	+	
22	17112723	+	
22	17112731	+	
22	17112770	+	
22	17112775	+	
22	17112776	+	
22	17112814	+	
22	17112866	+	
22	17112916	+	
22	17112926	+	
22	17112936	+	
22	17112994	+	
22	17113011	+	
22	17113089	+	
22	17113097	+	
22	17113110	+	
22	17113205	+	
22	17113239	+	
22	17113247	+	
22	17113252	+	
22	17113272	+	
22	17113276	+	
22	17113306	+	
22	17113320	+	
22	17113345	+	
22	17113354	+	
22	17113358	+	
22	17113459	+	
22	17113465	+	
22	17113480	+	
22	17113491	+	
22	17113503	+	
22	17113505	+	
22	17113542	+	
22	17113557	+	
22	17113589	+	
22	17113603	+	
22	17113604	+	
22	17113608	+	
22	17113609	+	
22	17113624	+	
22	17113645	+	
22	17113654	+	
22	17113655	+	
22	17113669	+	
22	17113694	+	
22	17113763	+	
22	17113773	+	
22	17113826	+	
22	17113913	+	
22	17113966	+	
22	17114080	+	
22	17114146	+	
22	17114200	+	
22	17114228	+	
22	17114240	+	
22	17114283	+	
22	17114304	+	
22	17114414	+	
22	17114491	+	
22	17114499	+	
22	17114500	+	
22	17114522	+	
22	17114527	+	
22	17114531	+	
22	17114540	+	
22	17114570	+	
22	17114581	+	
22	17114627	+	
22	17114795	+	
22	17114815	+	
22	17114835	+	
22	17114897	+	
22	17114901	+	
22	17114969	+	
22	17115027	+	
22	17115107	+	
22	17115119	+	
22	17115152	+	
22	17115193	+	
22	17115209	+	
22	17115217	+	
22	17115229	+	
22	17115247	+	
22	17115258	+	
22	17115339	+	
22	17115382	+	
22	17115393	+	
22	17115396	+	
22	17115407	+	
22	17115422	+	
22	17115429	+	
22	17115465	+	
22	17115534	+	
22	17115595	+	
22	17115612	+	
22	17116297	-	
22	17116335	-	
22	17116358	-	
22	17116398	-	
22	17116432	-	
22	17116519	-	
22	17116548	-	
22	17116657	-	
22	17116711	-	
22	17116724	-	
22	17116831	-	
22	17116835	-	
22	17116917	-	
22	17117034	-	
22	17117059	-	
22	17117088	-	
22	17117094	-	
22	17117104	-	
22	17117130	-	
22	17117302	-	
22	17117321	-	
22	17117422	-	
22	17117440	-	
22	17117444	-	
22	17117496	-	
22	17117537	-	
22	17117566	-	
22	17117616	-	
22	17117636	-	
22	17117702	-	
22	17117756	-	
22	17117762	-	
22	17117779	-	
22	17117820	-	
22	17117852	-	
22	17117855	-	
22	17117904	-	
22	17117950	-	
22	17118047	-	
22	17118075	-	
22	17118076	-	
22	17118085	-	
22	17118092	-	
22	17118168	-	
22	17118234	-	
22	17118243	-	
22	17118315	-	
22	17118368	-	
22	17118384	-	
22	17118417	-	
22	17118426	-	
22	17118429	-	
22	17118461	-	
22	17118465	-	
22	17118492	-	
22	17118505	-	
22	17118598	-	
22	17118614	-	
22	17118618	-	
22	17118719	-	
22	17118723	-	
22	17118730	-	
22	17118747	-	
22	17118770	-	
22	17118789	-	
22	17118849	-	
22	17118882	-	
22	17118907	-	
22	17118917	-	
22	17118945	-	
22	17119041	-	
22	17119075	-	
22	17119095	-	
22	17119098	-	
22	17119192	-	
22	17119202	-	
22	17119306	-	
22	17119325	-	
22	17119397	-	
22	17119402	-	
22	17119435	-	
22	17119450	-	
22	17119454	-	
22	17119490	-	
22	17119544	-	
22	17119556	-	
22	17119569	-	
22	17119615	-	
22	17119616	-	
22	17119647	-	
22	17119676	-	
22	17119680	-	
22	17119747	-	
22	17119808	-	
22	17119821	-	
22	17119839	-	
22	17119854	-	
22	17119879	-	
22	17119880	-	
22	17119955	-	
22	17120000	-	
22	17120009	-	
22	17120034	-	
22	17120038	-	
22	17120102	-	
22	17120120	-	
22	17120134	-	
22	17120236	-	
22	17120295	-	
22	17120304	-	
22	17120311	-	
22	17120333	-	
22	17120346	-	
22	17120375	-	
22	17120378	-	
22	17120398	-	
22	17120422	-	
22	17120425	-	
22	17120437	-	
22	17120465	-	
22	17120482	-	
22	17120532	-	
22	17120558	-	
22	17120645	-	
22	17120675	-	
22	17120699	-	
22	17120701	-	
22	17120713	-	
22	17120724	-	
22	17120735	-	
22	17120757	-	
22	17120828	-	
22	17120833	-	
22	17120835	-	
22	17120931	-	
22	17120942	-	
22	17120949	-	
22	17120985	-	
22	17121050	-	
22	17121126	-	
22	17121174	-	
22	17121180	-	
22	17121182	-	
22	17121200	-	
22	17121225	-	
22	17121262	-	
22	17121288	-	
22	17121289	-	
22	17121311	-	
22	17121319	-	
22	17121677	+	
22	17121756	+	
22	17121787	+	
22	17121801	+	
22	17121829	+	
22	17121886	+	
22	17121931	+	
22	17121960	+	
22	17121967	+	
22	17122038	+	
22	17124667	+	
22	17124710	+	
22	17130399	+	
22	17130402	+	
22	17130409	+	
22	17131720	+	
22	17131740	+	
22	17131786	+	
22	17131790	+	
22	17131808	+	
22	17131836	+	
22	17131842	+	
22	17131866	+	
22	17131902	+	
22	17131906	+	
22	17131910	+	
22	17131965	+	
22	17132056	+	
22	17132068	+	
22	17132097	+	
22	17137629	-	
22	17137655	-	
22	17137677	-	
22	17137715	-	
22	17137737	-	
22	17137784	-	
22	17137786	-	
22	17137787	-	
22	17137808	-	
22	17137836	-	
22	17137855	-	
22	17137932	-	
22	17137933	-	
22	17138046	-	
22	17138061	-	
22	17138102	-	
22	17138184	-	
22	17138200	-	
22	17138302	-	
22	17138550	-	
22	17138705	-	
22	17138725	-	
22	17141072	-	
22	17141082	-	
22	17141088	-	
22	17141091	-	
22	17141094	-	
22	17141174	-	
22	17141729	-	
22	17141743	-	
22	17141753	-	
22	17141799	-	
22	17141827	-	
22	17141866	-	
22	17141867	-	
22	17141868	-	
22	17141885	-	
22	17141905	-	
22	17141920	-	
22	17141925	-	
22	17141928	-	
22	17141929	-	
22	17141965	-	
22	17141968	-	
22	17141969	-	
22	17141974	-	
22	17141979	-	
22	17142006	-	
22	17142025	-	
22	17142027	-	
22	17142075	-	
22	17142090	-	
22	17142107	-	
22	17142108	-	
22	17142203	-	
22	17143103	-	
22	17145073	-	
22	17145110	-	
22	17148450	-	
22	17148545	-	
22	17149585	-	
22	17149641	-	
22	17149684	-	
22	17149692	-	
22	17149720	-	
22	17158640	-	
22	17158644	-	
22	17158848	-	
22	17158917	-	
22	17159557	+	
22	17159617	+	
22	17159684	+	
22	17178799	-	
22	17178821	-	
22	17178849	-	
22	17178917	-	
22	17178924	-	
22	17178927	-	
22	17178961	-	
22	17178986	-	
22	17179122	-	
22	17179378	-	
22	17179550	-	
22	17198066	-	
22	17198350	-	
22	17198368	-	
22	17198605	-	
22	17198686	-	
22	17198732	-	
22	17198762	-	
22	17199553	-	
22	17199572	-	
22	17199602	-	
22	17203568	-	
22	17203586	-	
22	17203601	-	
22	17203642	-	
22	17203714	-	
22	17203732	-	
22	17203762	-	
22	17207128	-	
22	17207174	-	
22	17207204	-	
22	17207278	-	
22	17207285	-	
22	17209429	-	
22	17209460	-	
22	17209464	-	
22	17209504	-	
22	17209538	-	
22	17209549	-	
22	17219356	-	
22	17219395	-	
22	17219405	-	
22	17256860	-	
22	17256861	-	
22	17256896	-	
22	17256922	-	
22	17257030	-	
22	17257152	-	
22	17257236	-	
22	17257280	-	
22	17257609	-	
22	17266625	-	
22	17359981	+	
22	17359984	+	
22	17369498	+	
22	17369505	+	
22	17369528	+	
22	17369536	+	
22	17369589	+	
22	17369621	+	
22	17369658	+	
22	17369700	+	
22	17369734	+	
22	17369742	+	
22	17369751	+	
22	17369770	+	
22	17369857	+	
22	17369891	+	
22	17369897	+	
22	17468691	+	
22	17468708	+	
22	17468735	+	
22	17468743	+	
22	17468815	+	
22	17468873	+	
22	17468875	+	
22	17468886	+	
22	17468895	+	
22	17468897	+	
22	17468901	+	
22	17468907	+	
22	17468918	+	
22	17468927	+	
22	17468948	+	
22	17469026	+	
22	17469049	+	
22	17469056	+	
22	17469135	+	
22	17469170	+	
22	17469202	+	
22	17469308	+	
22	17469310	+	
22	17469313	+	
22	17469376	+	
22	17469504	+	
22	17469511	+	
22	17469558	+	
22	17469567	+	
22	17469651	+	
22	17469664	+	
22	17469692	+	
22	17469696	+	
22	17469732	+	
22	17469774	+	
22	17469832	+	
22	17469840	+	
22	17469867	+	
22	17469904	+	
22	17469958	+	
22	17469964	+	
22	17469986	+	
22	17470009	+	
22	17470025	+	
22	17470115	+	
22	17470118	+	
22	17470139	+	
22	17470180	+	
22	17470194	+	
22	17470195	+	
22	17470315	+	
22	17470321	+	
22	17470357	+	
22	17470448	+	
22	17470606	+	
22	17470611	+	
22	17470615	+	
22	17470636	+	
22	17470689	+	
22	17470696	+	
22	17470727	+	
22	17470741	+	
22	17470755	+	
22	17470765	+	
22	17470779	+	
22	17470916	+	
22	17470946	+	
22	17470961	+	
22	17470987	+	
22	17470991	+	
22	17471007	+	
22	17471013	+	
22	17471015	+	
22	17471023	+	
22	17471079	+	
22	17471143	+	
22	17471144	+	
22	17471153	+	
22	17471170	+	
22	17471250	+	
22	17471354	+	
22	17471358	+	
22	17471369	+	
22	17471493	+	
22	17471564	+	
22	17471589	+	
22	17471614	+	
22	17471629	+	
22	17471693	+	
22	17471756	+	
22	17471787	+	
22	17471795	+	
22	17471800	+	
22	17471801	+	
22	17471812	+	
22	17471851	+	
22	17471866	+	
22	17471868	+	
22	17471910	+	
22	17471914	+	
22	17471917	+	
22	17472023	+	
22	17472024	+	
22	17472030	+	
22	17472032	+	
22	17472047	+	
22	17472070	+	
22	17472071	+	
22	17472133	+	
22	17472134	+	
22	17472135	+	
22	17472191	+	
22	17472220	+	
22	17472239	+	
22	17472282	+	
22	17472356	+	
22	17472443	+	
22	17472454	+	
22	17472541	+	
22	17472559	+	
22	17472571	+	
22	17472575	+	
22	17472668	+	
22	17472698	+	
22	17472711	+	
22	17472777	+	
22	17472785	+	
22	17472860	+	
22	17472947	+	
22	17472967	+	
22	17472983	+	
22	17473071	+	
22	17473125	+	
22	17473157	+	
22	17473167	+	
22	17473229	+	
22	17473244	+	
22	17473278	+	
22	17473300	+	
22	17473303	+	
22	17473330	+	
22	17473391	+	
22	17473444	+	
22	17473472	+	
22	17473478	+	
22	17473519	+	
22	17473546	+	
22	17473552	+	
22	17473568	+	
22	17473615	+	
22	17473704	+	
22	17473728	+	
22	17473744	+	
22	17473780	+	
22	17473825	+	
22	17473888	+	
22	17473960	+	
22	17474011	+	
22	17474041	+	
22	17474056	+	
22	17474085	+	
22	17474116	+	
22	17474179	+	
22	17474180	+	
22	17474197	+	
22	17474200	+	
22	17474202	+	
22	17474237	+	
22	17474247	+	
22	17474253	+	
22	17474263	+	
22	17474326	+	
22	17474351	+	
22	17474552	+	
22	17474573	+	
22	17474614	+	
22	17474624	+	
22	17474644	+	
22	17474649	+	
22	17474652	+	
22	17474689	+	
22	17477589	+	
22	17477616	+	
22	17477636	+	
22	17497413	+	
22	17497468	+	
22	17500660	+	
22	17500701	+	
22	17503109	+	
22	17504937	+	
22	17504945	+	
22	17504948	+	
22	17524124	+	
22	17524184	+	
22	17524190	+	
22	17524203	+	
22	17537135	+	
22	17537173	+	
22	17538647	+	
22	17538685	+	
22	17538719	+	
22	17539059	+	
22	17539066	+	
22	17539110	+	
22	17539115	+	
22	17539129	+	
22	17539229	+	
22	17539370	+	
22	17539382	+	
22	17539427	+	
22	17539429	+	
22	17539430	+	
22	17539432	+	
22	17539439	+	
22	17539440	+	
22	17539498	+	
22	17539506	+	
22	17540412	+	
22	17540547	+	
22	17540567	+	
22	17540590	+	
22	17540626	+	
22	17540685	+	
22	17540727	+	
22	17540772	+	
22	17540778	+	
22	17540789	+	
22	17541844	+	
22	17541858	+	
22	17541864	+	
22	17541868	+	
22	17541878	+	
22	17542157	+	
22	17542212	+	
22	17542278	+	
22	17542279	+	
22	17542336	+	
22	17542364	+	
22	17542400	+	
22	17542407	+	
22	17542423	+	
22	17542427	+	
22	17542434	+	
22	17542534	+	
22	17542560	+	
22	17542639	+	
22	17542650	+	
22	17542678	+	
22	17542703	+	
22	17542737	+	
22	17542759	+	
22	17542780	+	
22	17542792	+	
22	17542810	+	
22	17542835	+	
22	17542852	+	
22	17542931	+	
22	17542945	+	
22	17542968	+	
22	17542993	+	
22	17548166	+	
22	17548183	+	
22	17548185	+	
22	17548186	+	
22	17548229	+	
22	17548269	+	
22	17548284	+	
22	17548307	+	
22	17548321	+	
22	17548372	+	
22	17548402	+	
22	17548437	+	
22	17548443	+	
22	17548485	+	
22	17548486	+	
22	17548504	+	
22	17548511	+	
22	17548512	+	
22	17548528	+	
22	17548529	+	
22	17548586	+	
22	17548594	+	
22	17548595	+	
22	17548698	+	
22	17548731	+	
22	17548884	+	
22	17548886	+	
22	17548964	+	
22	17548971	+	
22	17548972	+	
22	17548975	+	
22	17548986	+	
22	17549065	+	
22	17549108	+	
22	17549210	+	
22	17549214	+	
22	17549391	+	
22	17549402	+	
22	17549416	+	
22	17549435	+	
22	17549526	+	
22	17549537	+	
22	17549552	+	
22	17552053	+	
22	17552116	+	
22	17552855	+	
22	17552861	+	
22	17553037	+	
22	17553081	+	
22	17553127	+	
22	17553157	+	
22	17553158	+	
22	17553166	+	
22	17553198	+	
22	17553358	+	
22	17553414	+	
22	17553516	+	
22	17553526	+	
22	17553558	+	
22	17553570	+	
22	17553623	+	
22	17553630	+	
22	17553684	+	
22	17553722	+	
22	17553724	+	
22	17553731	+	
22	17553785	+	
22	17553817	+	
22	17553830	+	
22	17553855	+	
22	17553858	+	
22	17553919	+	
22	17554069	+	
22	17554140	+	
22	17554142	+	
22	17554171	+	
22	17554190	+	
22	17554297	+	
22	17554320	+	
22	17554339	+	
22	17554354	+	
22	17554362	+	
22	17554378	+	
22	17554526	+	
22	17554537	+	
22	17554538	+	
22	17554568	+	
22	17554656	+	
22	17554673	+	
22	17554700	+	
22	17554709	+	
22	17554830	+	
22	17554840	+	
22	17554885	+	
22	17554890	+	
22	17554915	+	
22	17554971	+	
22	17554974	+	
22	17554994	+	
22	17555010	+	
22	17555011	+	
22	17555012	+	
22	17555111	+	
22	17555141	+	
22	17555171	+	
22	17555180	+	
22	17555303	+	
22	17555309	+	
22	17555334	+	
22	17555373	+	
22	17555436	+	
22	17555468	+	
22	17555505	+	
22	17555521	+	
22	17555524	+	
22	17555525	+	
22	17555554	+	
22	17555645	+	
22	17555667	+	
22	17555686	+	
22	17555688	+	
22	17555752	+	
22	17555930	+	
22	17555950	+	
22	17555990	+	
22	17556033	+	
22	17556100	+	
22	17556108	+	
22	17556174	+	
22	17556178	+	
22	17556202	+	
22	17556204	+	
22	17556238	+	
22	17556275	+	
22	17556374	+	
22	17556378	+	
22	17556466	+	
22	17556471	+	
22	17556504	+	
22	17556550	+	
22	17556559	+	
22	17556579	+	
22	17556587	+	
22	17556618	+	
22	17556626	+	
22	17556703	+	
22	17556720	+	
22	17556768	+	
22	17556815	+	
22	17556863	+	
22	17556902	+	
22	17556914	+	
22	17556936	+	
22	17556958	+	
22	17556962	+	
22	17556970	+	
22	17556978	+	
22	17556979	+	
22	17556987	+	
22	17557046	+	
22	17557073	+	
22	17557085	+	
22	17557094	+	
22	17557103	+	
22	17557144	+	
22	17557171	+	
22	17557172	+	
22	17557283	+	
22	17557308	+	
22	17557310	+	
22	17557366	+	
22	17557406	+	
22	17557447	+	
22	17557483	+	
22	17557544	+	
22	17557629	+	
22	17557666	+	
22	17557678	+	
22	17557683	+	
22	17557739	+	
22	17557782	+	
22	17557817	+	
22	17557826	+	
22	17557841	+	
22	17557842	+	
22	17557876	+	
22	17557926	+	
22	17557933	+	
22	17558005	+	
22	17558077	+	
22	17558134	+	
22	17563536	+	
22	17563566	+	
22	17563699	+,-	
22	17563700	+,-	
22	17563712	+,-	
22	17563744	-	
22	17563768	-	
22	17563859	-	
22	17563944	-	
22	17563984	-	
22	17564359	-	
22	17564366	-	
22	17564371	-	
22	17564417	-	
22	17564435	-	
22	17564458	-	
22	17564478	-	
22	17569927	+	
22	17569937	+	
22	17569938	+	
22	17569993	-	
22	17570003	-	
22	17570004	-	
22	17570010	-	
22	17570042	-	
22	17570043	-	
22	17579761	+	
22	17579825	+	
22	17579832	+	
22	17579868	+	
22	17579943	+	
22	17579954	+	
22	17579956	+	
22	17579957	+	
22	17580184	-	
22	17580219	-	
22	17580254	-	
22	17580284	-	
22	17580321	-	
22	17581037	+	
22	17581047	+	
22	17581060	+	
22	17581072	+	
22	17581076	+	
22	17581078	+	
22	17581103	+	
22	17581128	+	
22	17581151	+	
22	17581154	+	
22	17581155	+	
22	17581405	+,-	
22	17581451	-	
22	17581489	-	
22	17581509	-	
22	17581538	-	
22	17581545	-	
22	17581547	-	
22	17582563	+	
22	17582603	+	
22	17583428	+	
22	17583430	+	
22	17583460	+	
22	17583511	+	
22	17585299	-	
22	17585312	-	
22	17587142	+	
22	17587148	+	
22	17587198	+	
22	17587234	+	
22	17587257	+	
22	17587894	-	
22	17587908	-	
22	17587972	+,-	
22	17587975	+,-	
22	17588004	+,-	
22	17588210	-	
22	17588249	-	
22	17588284	-	
22	17588295	-	
22	17588305	-	
22	17588323	-	
22	17588416	-	
22	17588423	-	
22	17588441	-	
22	17588451	-	
22	17588478	-	
22	17588491	-	
22	17588513	-	
22	17588539	-	
22	17588541	-	
22	17588578	-	
22	17588584	-	
22	17588588	-	
22	17588626	-	
22	17588657	-	
22	17588717	-	
22	17588734	-	
22	17588765	-	
22	17588778	-	
22	17588808	-	
22	17588832	-	
22	17588895	-	
22	17588917	-	
22	17588950	-	
22	17588973	-	
22	17589006	-	
22	17589012	-	
22	17589031	-	
22	17589038	-	
22	17589152	-	
22	17589155	-	
22	17589160	-	
22	17589602	+	
22	17589625	+	
22	17589639	+	
22	17590102	+	
22	17590147	+	
22	17590173	+	
22	17590178	+	
22	17590180	+	
22	17590185	+	
22	17590189	+	
22	17590209	+	
22	17590269	+	
22	17590285	+	
22	17590313	+	
22	17590373	+	
22	17590377	+	
22	17590378	+	
22	17590399	+	
22	17590404	+	
22	17590427	+	
22	17590439	+	
22	17590498	+	
22	17590500	+	
22	17590515	+	
22	17590575	+	
22	17590599	+	
22	17590744	+	
22	17590750	+	
22	17590765	+	
22	17590857	+	
22	17590928	+	
22	17590948	+	
22	17590959	+	
22	17590968	+	
22	17592145	-	
22	17592190	-	
22	17592236	-	
22	17592266	-	
22	17592284	-	
22	17592299	-	
22	17592396	-	
22	17592453	-	
22	17592519	-	
22	17592547	-	
22	17592574	-	
22	17592581	-	
22	17592586	-	
22	17592628	-	
22	17594530	-	
22	17594575	-	
22	17594589	-	
22	17594609	-	
22	17594612	-	
22	17598230	-	
22	17598246	-	
22	17598252	-	
22	17598259	-	
22	17600053	-	
22	17601123	-	
22	17612813	-	
22	17612815	-	
22	17613293	-	
22	17613297	-	
22	17619517	-	
22	17628632	-	
22	17628634	-	
22	17628648	-	
22	17628661	-	
22	17628688	-	
22	17628695	-	
22	17628696	-	
22	17628710	-	
22	17628711	-	
22	17628756	-	
22	17628762	-	
22	17628809	-	
22	17628821	-	
22	17628918	+	
22	17628986	+	
22	17638177	+	
22	17638182	+	
22	17638228	+	
22	17638231	+	
22	17638235	+	
22	17638270	+	
22	17638280	+	
22	17638303	+	
22	17638316	+	
22	17638378	+	
22	17638400	+	
22	17638404	+	
22	17638452	+	
22	17638471	+	
22	17638472	+	
22	17638485	+	
22	17638501	+	
22	17638545	+	
22	17638694	+	
22	17638868	+	
22	17655692	+	
22	17655807	+	
22	17662916	+	
22	17662917	+	
22	17683233	+	
22	17683239	+	
22	17683246	+	
22	17683259	+	
22	17683311	+	
22	17684619	+	
22	17684628	+	
22	17684687	+	
22	17689033	+	
22	17689036	+	
22	17689078	+	
22	17689082	+	
22	17689112	+	
22	17692384	+	
22	17692479	+	
22	17692504	+	
22	17692507	+	
22	17692562	+	
22	17692575	+	
22	17692595	+	
22	17692601	+	
22	17692646	+	
22	17692661	+	
22	17692738	+	
22	17692766	+	
22	17692828	+	
22	17692834	+	
22	17692836	+	
22	17692839	+	
22	17692891	+	
22	17692892	+	
22	17692936	+	
22	17692978	+	
22	17692991	+	
22	17693071	+	
22	17693077	+	
22	17693115	+	
22	17693116	+	
22	17693119	+	
22	17693136	+	
22	17693153	+	
22	17693241	+	
22	17693323	+	
22	17702250	+	
22	17702322	+	
22	17702355	+	
22	17702356	+	
22	17702408	+	
22	17702426	+	
22	17702463	+	
22	17702489	+	
22	17702505	+	
22	17702524	+	
22	17702528	+	
22	17702552	+	
22	17702580	+	
22	17702589	+	
22	17702597	+	
22	17702642	+	
22	17702662	+	
22	17702733	+	
22	17702777	+	
22	17702778	+	
22	17702857	+	
22	17702858	+	
22	17702876	+	
22	17702918	+	
22	17703119	+	
22	17703180	+	
22	17703274	+	
22	17703396	+	
22	17703474	+	
22	17703540	+	
22	17703560	+	
22	17703572	+	
22	17703623	+	
22	17703625	+	
22	17703658	+	
22	17703659	+	
22	17703713	+	
22	17703731	+	
22	17706811	+	
22	17726679	+	
22	17726702	+	
22	17726704	+	
22	17726721	+	
22	17726742	+	
22	17726764	+	
22	17726779	+	
22	17726807	+	
22	17726812	+	
22	17726821	+	
22	17726838	+	
